priority,score,path,title,verticals,workflow_roles,has_howto,has_actions,has_report_capability,howto_matches,action_matches,report_matches,pain_matches,button_count,link_count,input_count
CRITICAL,70,html/healthcare/suite-index.html,TSM · Healthcare Suite,"healthcare, construction, bpo, insurance, legal, finops, tax, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, guide","import, analysis, run, review, assign, escalate, resolve, create, launch, start","summary, executive, snapshot, letter","risk, exposure, denial, compliance, revenue, sla, audit, missing, unresolved",0,17,0
CRITICAL,70,html/war-rooms/schools-command/schools-executive-portal.html,TSM &middot; Schools Command Center Executive Portal,"healthcare, construction, bpo, mortgage, insurance, legal, schools, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, resolve, export, download, create, open, continue, start","export, download, summary, executive, letter, package","risk, exposure, exception, compliance, delay, anomaly, sla, audit, unresolved",2,2,0
CRITICAL,69,html/construction-suite/doc-showcase2.html,Document Hub — Construction Suite,"construction, insurance, itops, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"upload, analyze, analysis, run, execute, review, approve, report, send, open, launch, continue, start","report, pdf, xlsx, summary, letter","risk, denial, compliance, delay, revenue, error, sla, audit, missing",36,0,3
CRITICAL,69,html/reo-pro/mortgage/index.html,TSM | Mortgage Command,"construction, bpo, mortgage, tax, itops, property","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,steps,"import, analyze, analysis, run, review, resolve, generate, report, send, create, open, launch, start","report, executive, letter","risk, compliance, delay, error, sla, audit, missing",4,5,8
CRITICAL,69,html/war-rooms/pm-copilot/pm-command.html,TSM | PM Copilot War Room,"construction, bpo, mortgage, insurance, schools, hotel, hotelops, finance","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analyze, analysis, run, review, assign, escalate, resolve, generate, report, send, save, create, open, launch, start","report, summary, letter","risk, leak, exposure, compliance, delay, cost, revenue, error, anomaly, sla, audit, missing, unresolved",7,2,0
CRITICAL,68,html/war-rooms/pm-copilot/pm-strategist.html,TSM &middot; PM Copilot Strategist,"healthcare, bpo, mortgage, real estate, insurance, legal, hotel, hotelops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,next step,"analyze, analysis, run, submit, assign, escalate, export, report, open","report, export, summary, executive, letter","risk, loss, exposure, compliance, delay, revenue, anomaly, sla, audit, missing, recovery",2,3,0
CRITICAL,67,html/finops-suite/copilot.html,TSM FinOps · Staff Accountant Copilot,"construction, finops, tax, itops, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT",True,True,True,"how to, start here, workflow, guide, quick start, what to do","analysis, run, review, resolve, open, launch, start","summary, letter","risk, exposure, compliance, delay, audit, missing",10,7,0
CRITICAL,67,html/war-rooms/bpo-war/bpo-demo-presentation.html,TSM &middot; BPO / Supply Chain &middot; Demo Presentation,"healthcare, construction, bpo, supplier","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","run, escalate, resolve, generate, presentation, send, create, open, launch, start","presentation, summary, executive, brief, letter","risk, exposure, exception, revenue, failure, sla",2,12,0
CRITICAL,66,html/l1-copilot/noc/noc-executive-portal.html,TSM &middot; NOC Command Center Executive Portal,"healthcare, construction, bpo, mortgage, insurance, legal, schools, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, resolve, export, download, create, open, continue, start","export, download, summary, executive, letter, package","risk, exposure, exception, revenue, sla, audit, unresolved",2,2,0
CRITICAL,66,html/reo-pro/pack-index.html,TSM Mortgage Rescue Pack Library,"construction, mortgage, real estate, insurance, legal, finance, tax, property","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,guide,"analysis, run, submit, review, approve, generate, report, presentation, create, open, launch, start","report, presentation, executive, letter","risk, loss, exposure, exception, denial, compliance, cost, failure, sla, audit, opportunity",23,0,0
CRITICAL,65,html/hotelops/hotelops-strategist.html,GID &middot; HotelOps Strategist,"healthcare, bpo, mortgage, insurance, hotel, hotelops, finops, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, next step","analysis, run, assign, escalate, export, report, create, open, continue","report, export, summary, executive, letter","risk, exposure, compliance, sla, audit, recovery",1,2,0
CRITICAL,65,html/war-rooms/schools-command/schools-strategist.html,TSM &middot; Schools Command Center Strategist,"mortgage, schools","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,next step,"analysis, run, submit, review, assign, escalate, export, report, open, continue","report, export, summary, executive, letter, package","exposure, exception, compliance, delay, sla, recovery",1,2,0
CRITICAL,64,html/construction-demo-presentation.html,TSM &middot; Construction &middot; Demo Presentation,"healthcare, construction","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, steps","analyze, analysis, run, execute, review, escalate, resolve, presentation, save, open, launch, start","presentation, executive, brief, proposal, letter","risk, exposure, exception, delay, sla",0,16,0
CRITICAL,64,html/tsm-insurance/tsm-insurance-suite-index.html,TSM · Insurance Suite,"healthcare, construction, insurance, finops, itops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, guide","analyze, analysis, run, review, assign, presentation, launch","presentation, deck, letter","risk, loss, compliance, delay, anomaly, sla, audit, missing",1,22,0
CRITICAL,64,html/tsm-pitch.html,TSM — Total Solution Management,"healthcare, construction, bpo, insurance, finops, supplier","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, workflow, guide, steps","analysis, run, generate, report, open, launch, start","report, brief, letter","risk, exposure, denial, compliance, revenue, anomaly, sla, missing",0,18,0
CRITICAL,63,html/war-rooms/honeywell-howto.html,TSM | Honeywell — How-To Guide,"property, supplier","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT",True,True,True,"how to, how-to, guide","analyze, analysis, run, review, escalate, report, create, open","report, executive, brief, letter, package","risk, loss, exposure, delay, revenue, failure",0,12,0
CRITICAL,62,html/bpo-service-delivery-system.html,TSM-Consultz — BPO Service Delivery System,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"run, execute, submit, review, reject, escalate, resolve, report, send, open","report, summary, executive, letter","risk, exposure, exception, denial, compliance, backlog, sla, audit, missing, recovery",0,27,0
CRITICAL,62,html/pricing1.html,TSMatter · Pricing,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, tax","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"import, analysis, run, review, report, send, save, create, launch, start","report, summary, letter, package","risk, exception, denial, compliance, delay, cost, revenue, sla, audit, missing",2,13,0
CRITICAL,62,html/war-rooms/music-war/presentation-live.html,ZY Music Command — Live Demo Presentation,"construction, itops, catalog","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"workflow, guide, next step","import, analysis, run, generate, export, presentation, save, create, open, continue, start","export, presentation, letter","error, sla, audit",6,3,0
CRITICAL,61,html/demo/presentations/career-demo-presentation.html,TSM &middot; Career Training Platform &middot; Demo Presentation,"healthcare, approval","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"run, review, approve, assign, generate, report, presentation, save, create, open, launch","report, presentation, letter, package","denial, compliance, bottleneck, revenue, sla, audit",2,12,0
CRITICAL,61,html/executive-portal-live.html,TSM Executive Portal,"healthcare, construction, insurance, legal, finance, finops, tax","DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,workflow,"upload, import, analysis, submit, review, approve, assign, resolve, generate, report","report, summary, executive, brief, letter","risk, exposure, exception, denial, compliance, sla, audit, missing",7,0,0
CRITICAL,61,html/tsm-insurance/ahip.html,AHIP Certification Prep · TSM,"healthcare, insurance, legal, tax, approval","INTAKE / ANALYSIS, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,guide,"run, submit, review, approve, report, presentation, send, open, start","report, excel, presentation, letter","loss, exception, compliance, delay, cost, waste, error, audit",20,0,4
CRITICAL,60,html/war-rooms/mortgage/mortgage-strategist.html,TSM &middot; Mortgage Command Center Strategist,"healthcare, bpo, mortgage, insurance, legal, hotel, hotelops, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,next step,"analysis, run, review, assign, escalate, export, report, open, continue","report, export, summary, executive, letter","exposure, exception, compliance, delay, sla, recovery",1,2,0
HIGH,59,html/dme.html,Medicare DME Benefits — What Medicare Pays For | TSM Matter,"healthcare, construction, insurance, itops, property","DECISION / STRATEGY, EXECUTIVE / OUTCOME, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"guide, next step, steps","import, analysis, run, approve, send, create, launch",letter,"cost, error, sla, audit, missing, recovery",2,12,2
HIGH,59,html/dme/index.html,Medicare DME Benefits — What Medicare Pays For | TSM Matter,"construction, insurance, itops, property","DECISION / STRATEGY, EXECUTIVE / OUTCOME, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"guide, next step, steps","import, analysis, run, approve, send, create, launch",letter,"cost, error, sla, audit, missing, recovery",1,12,1
HIGH,59,html/tsm-workforce-intelligence-command-center.html,TSM Workforce Intelligence & Operations Command Center,"healthcare, construction, bpo, insurance, legal, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide","analysis, run, execute, review, report, presentation, start","report, presentation, deck, summary, executive, letter","risk, denial, compliance, revenue, sla, audit",2,0,0
HIGH,58,html/healthcare/hc-academy/hc-anomaly-advisor.html,Anomaly Advisor · Full Report · TSM Healthcare,"healthcare, insurance, legal, tax, vendor","INTAKE / ANALYSIS, DECISION / STRATEGY, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analysis, run, escalate, export, download, report, create, open, start","report, export, download, summary, letter","risk, exposure, denial, compliance, anomaly",3,2,0
HIGH,58,html/tsm-insurance/tsm-demo-launcher.html,TSM · Demo Launcher,"healthcare, construction, insurance, finops","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how-to, guide","import, analysis, run, report, presentation, launch","report, presentation, deck, executive, letter","risk, leak, exposure, denial, delay, cost, sla, audit",0,26,0
HIGH,57,html/tsm-demo-playbook.html,TSM DEMO PLAYBOOK — Tier 1 + Tier 2,"bpo, insurance, finops, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,workflow,"upload, analysis, run, submit, report, send, save, open, start","report, executive, letter","risk, leak, exposure, denial, cost, revenue, failure, sla, audit, missing, recovery",6,0,0
HIGH,57,html/tsm-insurance/dme.html,Medicare DME Benefits — What Medicare Pays For | TSM Matter,insurance,"INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"how to, guide, next step, steps","import, approve, presentation, create","presentation, letter","cost, error, sla, recovery",1,19,1
HIGH,57,html/war-rooms/approval/approval-executive-portal.html,TSM &middot; Approval Chain Executive Portal,"supplier, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, reject, escalate, export, open, continue, start","export, excel, executive, snapshot, letter","risk, exposure, exception, compliance, sla, audit",1,2,0
HIGH,57,html/war-rooms/crm/crm-executive-portal.html,TSM &middot; Customer Relationship Mgmt Executive Portal,"supplier, crm","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, review, approve, escalate, export, open, continue, start","export, excel, summary, executive, letter","risk, exposure, exception, compliance, sla, audit, opportunity",1,2,0
